rank,trial_id,split,class,cluster,cluster_majority_class,cluster_mismatch,outlier_score,selected_frame_index,stability_score,pc1,pc2
594,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235420.csv,train,200ml,2,50ml,1,-0.885625,4,22.864697,-3.722546,-3.976910
595,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234858.csv,train,50ml,0,50ml,0,-0.886882,18,23.524593,-0.145498,2.262825
596,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230906.csv,train,100ml,2,50ml,1,-0.889492,22,23.655960,-3.045829,-2.480107
597,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234857.csv,test,50ml,0,50ml,0,-0.893795,23,23.646763,-0.208967,2.145487
598,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234343.csv,train,50ml,2,50ml,0,-0.900885,7,23.996922,-2.275174,-1.373499
599,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230909.csv,test,100ml,2,50ml,1,-0.913990,6,22.148352,-2.992271,-2.402346
600,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230908.csv,train,100ml,2,50ml,1,-0.914510,19,22.797508,-3.117942,-2.407363
601,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235418.csv,train,200ml,2,50ml,1,-0.917355,14,24.286274,-3.649013,-4.042293
602,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230913.csv,train,100ml,2,50ml,1,-0.919236,5,23.813688,-3.104931,-2.351921
603,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_231852.csv,val,15ml,2,50ml,1,-0.924150,2,23.802780,-4.633114,-7.221311
604,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230902.csv,train,100ml,2,50ml,1,-0.939605,19,21.880657,-2.974879,-2.500700
605,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230903.csv,test,100ml,2,50ml,1,-0.941162,21,22.780546,-2.959060,-2.357159
606,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234902.csv,val,50ml,0,50ml,0,-0.947437,16,23.244722,-0.123752,2.234974
607,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230849.csv,train,100ml,1,15ml,1,-0.948285,9,23.394966,-3.103940,-1.058887
608,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230907.csv,train,100ml,2,50ml,1,-0.951607,15,22.443367,-3.109358,-2.421322
609,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234347.csv,train,50ml,2,50ml,0,-0.955508,0,23.485710,-2.234495,-1.271384
610,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234903.csv,test,50ml,0,50ml,0,-0.978843,19,23.727322,-0.108638,2.217635
611,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235649.csv,train,200ml,0,50ml,1,-0.996933,5,23.177179,-1.470068,8.213311
612,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230910.csv,val,100ml,2,50ml,1,-1.014318,10,23.594133,-3.129722,-2.416417
613,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234846.csv,train,50ml,0,50ml,0,-1.017028,0,24.530182,-0.524393,2.082087
614,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235640.csv,train,200ml,0,50ml,1,-1.018640,18,23.271517,-1.420208,8.155093
615,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234853.csv,train,50ml,0,50ml,0,-1.022815,0,23.313875,-0.212940,2.236835
616,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230901.csv,train,100ml,2,50ml,1,-1.028360,16,22.904169,-2.962590,-2.305381
617,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234338.csv,train,50ml,2,50ml,0,-1.028953,6,23.384951,-2.146949,-1.161098
618,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234349.csv,train,50ml,2,50ml,0,-1.034313,17,23.549036,-2.196023,-1.268023
619,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234404.csv,train,50ml,2,50ml,0,-1.036755,17,24.386517,-2.335954,-1.243608
620,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235645.csv,train,200ml,0,50ml,1,-1.049655,3,20.970673,-1.537631,8.109368
621,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235646.csv,test,200ml,0,50ml,1,-1.050399,20,23.522961,-1.433679,8.132571
622,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235647.csv,train,200ml,0,50ml,1,-1.064673,11,22.980858,-1.430944,8.282514
623,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230900.csv,train,100ml,2,50ml,1,-1.066036,12,22.680992,-3.027940,-2.268318
624,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235641.csv,train,200ml,0,50ml,1,-1.072614,18,22.344820,-1.492781,8.148842
625,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234352.csv,train,50ml,2,50ml,0,-1.074675,22,23.673544,-2.259389,-1.202556
626,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230905.csv,train,100ml,2,50ml,1,-1.083760,4,23.428799,-3.104861,-2.412146
627,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235638.csv,train,200ml,0,50ml,1,-1.084227,15,22.259935,-1.532820,8.058742
628,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234422.csv,train,50ml,2,50ml,0,-1.137881,7,24.042030,-2.358817,-1.273939
629,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232326.csv,train,15ml,2,50ml,1,-1.143194,1,23.962572,-2.533659,-1.700400
630,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235642.csv,val,200ml,0,50ml,1,-1.144739,14,23.114727,-1.425659,8.046103
631,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234405.csv,train,50ml,2,50ml,0,-1.151367,14,23.509050,-2.283811,-1.279901
632,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235643.csv,train,200ml,0,50ml,1,-1.155354,7,22.459511,-1.446932,8.122597
633,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234900.csv,val,50ml,0,50ml,0,-1.166344,14,23.005398,-0.108492,2.206577
634,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230912.csv,test,100ml,2,50ml,1,-1.167088,18,21.865723,-3.218204,-2.404673
635,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234342.csv,train,50ml,2,50ml,0,-1.188126,15,23.003149,-2.299089,-1.238375
636,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234401.csv,train,50ml,2,50ml,0,-1.188543,11,23.127457,-2.325743,-1.306437
637,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234856.csv,train,50ml,0,50ml,0,-1.196496,16,23.600019,-0.265020,2.190517
638,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234353.csv,train,50ml,2,50ml,0,-1.209538,14,23.281340,-2.250087,-1.271819
639,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232325.csv,train,15ml,2,50ml,1,-1.250659,11,23.115379,-2.435593,-1.930380
640,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235635.csv,train,200ml,0,50ml,1,-1.262024,20,21.247131,-1.462895,7.736733
641,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234407.csv,train,50ml,2,50ml,0,-1.267951,2,24.356678,-2.142356,-1.349891
642,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234345.csv,train,50ml,2,50ml,0,-1.284589,6,24.527935,-2.258963,-1.362696
643,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234340.csv,test,50ml,2,50ml,0,-1.288854,1,23.366833,-2.204583,-1.156018
644,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235058.csv,val,50ml,0,50ml,0,-1.290053,12,22.509548,-0.478643,3.147855
645,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235637.csv,train,200ml,0,50ml,1,-1.298581,3,22.599310,-1.520815,7.815079
646,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234406.csv,train,50ml,2,50ml,0,-1.318920,18,24.131536,-2.278450,-1.286878
647,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230542.csv,val,100ml,2,50ml,1,-1.327153,1,23.253777,-2.375785,-1.709757
648,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234356.csv,train,50ml,2,50ml,0,-1.333651,15,23.620546,-2.311839,-1.255104
649,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234420.csv,train,50ml,2,50ml,0,-1.333893,19,24.082760,-2.263225,-1.255087
650,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234414.csv,train,50ml,2,50ml,0,-1.334447,0,23.592140,-2.406428,-1.305933
651,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232317.csv,val,15ml,2,50ml,1,-1.338702,7,21.866264,-2.456990,-1.732391
652,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232322.csv,train,15ml,2,50ml,1,-1.342926,6,22.974833,-2.511791,-1.794113
653,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234409.csv,train,50ml,2,50ml,0,-1.348192,15,23.888264,-2.270596,-1.220570
654,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234400.csv,train,50ml,2,50ml,0,-1.356003,17,23.585779,-2.328726,-1.289865
655,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232323.csv,train,15ml,2,50ml,1,-1.357577,17,23.846004,-2.453664,-1.831108
656,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230547.csv,train,100ml,2,50ml,1,-1.365042,21,23.530952,-2.486939,-1.647776
657,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234416.csv,train,50ml,2,50ml,0,-1.370928,23,23.340614,-2.264504,-1.344803
658,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230540.csv,train,100ml,2,50ml,1,-1.377044,11,22.252802,-2.457838,-1.453997
659,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234344.csv,val,50ml,2,50ml,0,-1.385151,9,22.514299,-2.187768,-1.251315
660,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230539.csv,test,100ml,2,50ml,1,-1.395377,12,21.797497,-2.403631,-1.626877
661,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234350.csv,train,50ml,2,50ml,0,-1.408951,17,23.048618,-2.329551,-1.292801
662,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230537.csv,train,100ml,2,50ml,1,-1.412286,5,23.770500,-2.435093,-1.586964
663,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234354.csv,train,50ml,2,50ml,0,-1.447402,13,22.960699,-2.279949,-1.222806
664,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230545.csv,train,100ml,2,50ml,1,-1.461785,7,23.169617,-2.583114,-1.641085
665,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234357.csv,train,50ml,2,50ml,0,-1.464082,13,24.156639,-2.256759,-1.290786
666,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234333.csv,train,50ml,2,50ml,0,-1.464726,20,22.948061,-2.242334,-1.189714
667,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230546.csv,train,100ml,2,50ml,1,-1.472685,1,22.504219,-2.548290,-1.589129
668,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230543.csv,train,100ml,2,50ml,1,-1.482917,12,23.448879,-2.502406,-1.529211
669,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235100.csv,train,50ml,0,50ml,0,-1.496049,5,23.821945,-0.535056,3.127702
670,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234419.csv,train,50ml,2,50ml,0,-1.498425,4,24.823879,-2.240451,-1.233757
671,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234415.csv,train,50ml,2,50ml,0,-1.504043,21,23.534033,-2.314926,-1.383099
672,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232315.csv,train,15ml,2,50ml,1,-1.529493,16,24.030434,-2.460253,-1.739602
673,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232320.csv,train,15ml,2,50ml,1,-1.540187,10,22.936037,-2.593964,-1.860010
674,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234348.csv,val,50ml,2,50ml,0,-1.549496,16,23.184700,-2.221590,-1.218753
675,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232318.csv,test,15ml,2,50ml,1,-1.567684,10,23.220776,-2.467274,-1.824687
676,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230536.csv,train,100ml,2,50ml,1,-1.583355,21,22.835560,-2.442145,-1.496801
677,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232319.csv,train,15ml,2,50ml,1,-1.583849,18,22.584612,-2.624802,-1.794614
678,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\15ml\VET6_8chips_raw_stream_20260525_232316.csv,test,15ml,2,50ml,1,-1.619217,8,21.458755,-2.533075,-1.749372
679,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235102.csv,train,50ml,0,50ml,0,-1.627032,6,22.684406,-0.519153,3.240615
680,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234418.csv,test,50ml,2,50ml,0,-1.639629,15,23.841570,-2.338588,-1.284487
681,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\100ml\VET6_8chips_raw_stream_20260525_230541.csv,train,100ml,2,50ml,1,-1.668067,18,23.574268,-2.466480,-1.642137
682,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234402.csv,train,50ml,2,50ml,0,-1.683588,20,22.299301,-2.309675,-1.284157
683,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234337.csv,train,50ml,2,50ml,0,-1.707157,16,22.536858,-2.216789,-1.250030
684,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234334.csv,train,50ml,2,50ml,0,-1.714446,20,22.844841,-2.384238,-1.190998
685,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235711.csv,test,200ml,0,50ml,1,-1.721388,6,23.091314,-0.593833,3.486595
686,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234339.csv,test,50ml,2,50ml,0,-1.723932,14,22.459524,-2.366331,-1.192444
687,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235709.csv,test,200ml,0,50ml,1,-1.766131,4,23.715368,-0.629190,3.572995
688,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235703.csv,train,200ml,0,50ml,1,-1.768508,14,23.340965,-0.616883,3.414921
689,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235101.csv,val,50ml,0,50ml,0,-1.833323,20,22.878283,-0.456011,3.205351
690,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235057.csv,val,50ml,0,50ml,0,-1.891057,9,23.657555,-0.330773,3.420984
691,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235656.csv,test,200ml,0,50ml,1,-1.901701,7,22.140108,-0.713631,3.181079
692,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235710.csv,train,200ml,0,50ml,1,-1.934332,13,23.505030,-0.576976,3.427285
693,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235659.csv,train,200ml,0,50ml,1,-1.943878,6,23.863279,-0.709892,3.233695
694,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235700.csv,train,200ml,0,50ml,1,-1.961443,1,23.572620,-0.617105,3.276026
695,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235705.csv,train,200ml,0,50ml,1,-1.962302,15,23.282133,-0.541039,3.377887
696,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235713.csv,val,200ml,0,50ml,1,-1.963648,10,23.373098,-0.616212,3.582052
697,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235707.csv,train,200ml,0,50ml,1,-1.970468,6,22.919811,-0.654505,3.424788
698,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234335.csv,train,50ml,2,50ml,0,-2.012738,13,23.080200,-2.252102,-1.228804
699,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235657.csv,train,200ml,0,50ml,1,-2.019638,13,22.511398,-0.632361,3.195261
700,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235717.csv,train,200ml,0,50ml,1,-2.034895,21,23.036400,-0.608611,3.521376
701,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235702.csv,val,200ml,0,50ml,1,-2.035783,20,23.623861,-0.627993,3.454695
702,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235715.csv,train,200ml,0,50ml,1,-2.059533,13,22.971546,-0.577901,3.484938
703,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\200ml\VET6_8chips_raw_stream_20260525_235714.csv,train,200ml,0,50ml,1,-2.072042,1,22.170109,-0.617455,3.473025
